代號,名稱,年/月,  現金及約當現金,  不動產廠房及設備,資產總額,負債總額,  研究發展費,來自營運之現金流量,  購置不動產廠房設備（含預付）－CFI
6543,普惠醫工,2026/06,"267,736","566,813","1,470,973","618,016","7,447","3,917","-114,699"
6545,擎力,2026/06,"13,182","6,597","105,655","76,160","17,693","-21,506",-581
6546,正基,2026/06,"1,317,046","635,372","3,682,754","1,527,585","84,035","2,346",-765
6547,高端疫苗,2026/06,"259,042","1,030,133","4,760,764","1,205,424","51,185","-147,350","-136,373"
6548,長科*,2026/06,"4,843,572","3,037,852","26,672,357","13,167,119","212,338","195,033","-348,385"
6549,景凱,2026/06,"60,171",311,"69,625","5,330","4,046","-7,801",0
6552,易華電,2026/06,"266,276","390,331","3,891,157","1,231,284","27,825","-33,952","-6,744"
6555,榮炭,2026/06,"491,641","556,598","2,438,954","791,751","18,170","-90,890","-9,632"
6556,勝品,2026/06,"456,299","732,864","2,280,300","632,373","34,995","124,608","-15,454"
6558,興能高,2026/06,"457,306","639,652","1,883,071","553,114","59,880","-16,094","-40,225"
6559,研晶,2026/06,"202,422","3,939","285,104","33,284","5,305","1,441",-95
6560,欣普羅,2026/06,"254,094",694,"705,323","51,889","27,664","28,507",0
6561,是方,2026/06,"536,370","3,703,960","7,031,980","3,762,539","10,932","704,537","-118,896"
6562,聯亞藥,2026/06,"87,002","408,296","1,193,291","516,917","31,633","-8,403","-3,702"
6563,映智,2026/06,"57,948","7,607","327,172","130,611","20,773","-60,993","-3,760"
6564,安特羅,2026/06,"167,545","5,342","399,636","299,248","21,272","-41,256",0
6565,物聯,2026/06,"152,426","3,626","286,603","133,323","23,755","-6,405","-1,297"
6568,宏觀,2026/06,"373,281","285,955","1,843,210","276,419","104,067","154,490","-2,327"
6569,醫揚,2026/06,"260,773","346,128","2,364,560","813,544","56,022","-126,207","-11,670"
6570,維田,2026/06,"133,390","756,149","1,453,612","610,047","43,164","-14,369","-9,295"
6572,博錸,2026/06,"145,800","8,916","393,637","104,598","25,753","-41,207",0
6574,霈方,2026/06,"246,552","119,046","1,351,436","283,840",438,"172,461","-46,042"
6576,逸達,2026/06,"877,823","163,160","1,858,424","585,567","337,408","-152,197","-46,498"
6577,勁豐,2026/06,"914,886","46,847","2,607,124","1,193,511","55,231","143,225","-10,272"
6578,達邦蛋白,2026/06,"139,812","807,207","1,120,739","111,380","6,597","17,888","-1,154"
6579,研揚,2026/06,"2,381,454","1,409,031","16,407,596","4,281,673","432,703","-715,660","-85,935"
6580,台睿,2026/06,"148,926",823,"395,482","29,433","53,049","-55,714",-84
6581,鋼聯,2026/06,"391,257","4,256,616","5,376,293","993,088",0,"600,126","-418,551"
6582,申豐,2026/06,"51,523","2,387,390","7,194,414","330,071","13,655","-6,289","-27,534"
6583,友松,2026/06,"92,531","1,017","345,015","70,032",0,"3,478",-159
6584,南俊國際,2026/06,"762,224","2,881,845","5,485,449","1,763,899","35,014","220,944","-485,267"
6585,鼎基,2026/06,"769,696","2,965,979","5,339,640","1,416,296","51,833","289,714","-58,339"
6586,醣基,2026/06,"60,253","9,106","2,465,371","92,238","96,415","-91,344","-1,236"
6588,東典光電,2026/06,"335,820","658,244","1,286,596","363,183","15,633","-34,520","-74,364"
6589,台康生技,2026/06,"2,859,101","4,935,732","10,603,673","2,811,347","460,340","-10,205","-242,426"
6590,普鴻,2026/06,"160,281","357,690","1,223,800","391,654","20,890","4,374","-2,483"
6591,動力-KY,2026/06,"1,005,647","1,572,268","3,389,851","1,228,611","52,801","98,114","-207,705"
6592,和潤企業,2026/06,"4,931,503","7,241,098","331,732,335","288,745,851",0,"3,197,760","-382,864"
6593,台灣銘板,2026/06,"206,110","484,630","1,011,547","155,183","9,837","-15,180","-16,467"
6595,光禹國際,2026/06,"141,598","475,177","942,310","369,646","1,679","5,170","-86,867"
6596,寬宏藝術,2026/06,"317,123","428,408","1,954,550","722,529",0,"-281,134","-31,204"
6597,立誠,2026/06,"124,980","1,587,791","2,277,634","1,508,319","19,305","12,561","-1,047,305"
6598,ABC-KY,2026/06,"449,173","81,524","1,073,322","371,792","152,703","-5,927","-4,687"
6599,普達系統,2026/06,"200,556","16,048","920,744","360,225","13,291","-123,565","-1,516"
6603,富強鑫,2026/06,"696,453","2,180,221","8,509,884","5,665,697","69,145","-36,864","-40,038"
6604,儒億,2026/06,"123,683","1,388,424","3,093,578","2,155,235","36,681","40,597","-16,991"
6605,帝寶,2026/06,"3,270,291","13,425,207","33,821,885","13,208,337","382,414","2,636,082","-1,107,919"
6606,建德工業,2026/06,"258,988","929,966","2,340,887","647,865","5,532","167,444","-53,384"
6609,瀧澤科,2026/06,"502,093","918,816","3,793,032","1,412,381","50,243","121,470","-9,525"
6610,安成生技,2026/06,"110,846",478,"552,876","75,523","149,236","-151,022",-126
6612,奈米醫材,2026/06,"350,165","369,504","3,202,431","1,206,774","71,938","45,840","-23,388"
6613,朋億*,2026/06,"3,459,703","814,593","15,208,196","6,955,958","102,224","-104,308","-330,840"
6614,資拓宏宇,2026/06,"315,118","108,047","4,356,018","2,834,084","29,603","-502,560","-22,415"
6615,慧智,2026/06,"97,423","31,165","735,616","87,738","2,666","12,103","-1,480"
6616,特昇-KY,2026/06,"313,396","114,295","723,452","304,573","6,454","-5,531",-643
6618,永虹先進,2026/06,"109,661","184,183","654,057","82,188","35,359","-60,565","-11,582"
6620,漢達,2026/06,"1,496,763","44,809","5,580,856","557,908","161,665","490,106","-21,115"
6621,華宇藥,2026/06,"20,087","6,869","235,315","38,517","11,768","-25,302",-508
6622,百聿數碼,2026/06,"111,239","198,720","595,156","230,723",0,"8,361",0
6624,萬年清,2026/06,"73,962","249,790","768,520","268,528","3,039","-99,619",-19
6625,必應,2026/06,"1,068,923","1,536,812","3,737,397","1,841,772",0,"181,857","-125,548"
6634,欣耀,2026/06,"32,584","1,804","1,067,347","29,794","47,006","-53,031",-314
6637,醫影,2026/06,"208,932","350,878","1,922,241","848,393",0,"60,568","-134,552"
6638,沅聖,2026/06,"862,841","375,116","2,853,017","1,074,182","60,944","171,192","-18,728"
6639,源大環能,2026/06,"17,215","183,157","534,672","199,437","2,447","-12,545","-9,384"
6640,均華,2026/06,"838,468","483,509","9,146,824","4,003,642","109,893","185,301","-26,354"
6641,基士德-KY,2026/06,"326,908","503,011","2,246,393","739,616","49,105","-13,284","-3,606"
6642,富致,2026/06,"158,786","1,132,099","1,797,701","711,013","20,244","42,495","-344,962"
6643,M31,2026/06,"355,260","583,668","2,107,100","229,936","658,258","-128,200","-23,362"
6645,金萬林-創,2026/06,"86,006","441,293","1,042,663","604,358","13,090","-76,179","-18,374"
6648,斯其大,2026/06,"137,087","23,118","972,870","414,349","3,770","-143,122","-1,070"
6649,台生材,2026/06,"184,268","222,886","731,115","87,268","11,946","-49,815","-5,574"
6650,帝圖,2026/06,"380,558",100,"711,955","322,909",0,"5,136",0
6651,全宇昕,2026/06,"483,371","133,566","1,757,211","445,590","24,793","150,269","-88,002"
6654,天正國際,2026/06,"191,312","812,054","2,447,152","1,097,163","23,466","16,573","-12,812"
6655,科定,2026/06,"162,101","2,381,661","10,314,970","7,043,102","3,070","138,517","-118,548"
6657,華安,2026/06,"567,382","63,790","784,063","71,136","147,774","-145,790",-817
6658,聯策,2026/06,"830,278","1,044,100","3,529,481","2,057,434","25,057","90,489","-100,548"
6659,天明,2026/06,"438,411","1,307,667","2,809,394","1,434,177","10,577","146,740","-23,474"
6661,威健生技,2026/06,"168,287","271,981","658,591","380,961","11,822","-13,453","-92,566"
6662,樂斯科,2026/06,"85,571","248,650","597,686","170,240",0,"16,400","-5,832"
6664,群翊,2026/06,"775,045","1,205,475","9,629,859","5,443,872","54,697","522,258","-14,733"
6665,康聯生醫,2026/06,"237,675","169,689","1,683,035","735,343",352,"-28,388","-99,927"
6667,信紘科,2026/06,"1,827,132","654,531","7,297,989","4,783,101","32,429","266,151","-154,068"
6668,中揚光,2026/06,"319,713","1,831,718","3,754,864","1,502,352","64,096","-113,568","-38,092"
6669,緯穎,2026/06,"85,330,206","28,848,583","556,925,715","419,663,002","6,128,480","-61,567,715","-11,851,624"
6670,復盛應用,2026/06,"10,088,998","7,122,352","31,228,263","12,544,435","477,014","3,485,201","-398,786"
6672,騰輝電子-KY,2026/06,"1,254,829","1,231,324","6,807,405","2,002,909","135,278","207,806","-179,704"
6673,和詮,2026/06,"39,655","8,438","188,339","98,360","1,526","41,598",-171
6674,鋐寶科技,2026/06,"120,753","91,574","1,105,286","325,304","88,806","-220,796","-9,696"
6676,祥翊,2026/06,"91,310","917,466","1,320,988","501,720","103,347","-92,709","-13,445"
6677,瑩碩生技,2026/06,"323,913","983,361","2,079,707","978,616","68,667","-12,545","-42,803"
6679,鈺太,2026/06,"640,716","59,573","6,302,608","403,940","128,514","470,305","-4,599"
6680,鑫創電子,2026/06,"199,215","545,484","1,524,732","976,490","38,476","-99,855","-1,994"
6682,華旭先進,2026/06,"314,379","469,530","1,824,317","618,104","25,390","113,489","-84,772"
6683,雍智科技,2026/06,"1,599,494","881,599","3,773,939","946,436","168,383","168,535","-53,283"
6684,安格,2026/06,"255,840","25,718","1,658,161","107,775","63,273","-28,448","-44,844"
6689,伊雲谷,2026/06,"1,445,904","5,480","6,446,279","3,328,512","73,044","111,869","-1,604"
6690,安碁資訊,2026/06,"1,353,625","1,333,340","4,805,895","1,783,022","176,794","550,570","-59,825"
6691,洋基工程,2026/06,"8,327,992","810,255","26,516,068","19,101,288",0,"2,998,654","-75,756"
6692,進能服,2026/06,"457,252","156,867","1,977,669","1,007,910","3,505","-287,152","-13,029"
6693,廣閎科,2026/06,"470,205","411,182","2,038,366","791,809","85,714","61,532","-86,289"
6695,芯鼎,2026/06,"1,161,171","101,614","2,198,065","340,737","298,782","-33,813","-16,134"
6696,仁新,2026/06,"9,632,063","18,768","26,068,640","507,385","1,173,076","-1,533,337","-20,457"
6697,東捷資訊,2026/06,"390,524","26,071","933,963","331,088","3,208","-33,098","-4,010"
6698,旭暉應材,2026/06,"535,727","1,081,216","2,628,098","950,772","51,827","73,593","-105,991"
6703,軒郁,2026/06,"643,783","407,142","2,392,988","1,062,727","27,010","-7,394","-5,228"
6704,國璽幹細胞,2026/06,"351,743","511,270","1,117,654","370,729","40,289","-38,027","-3,994"
6705,振躍精密,2026/06,"62,492","189,899","563,546","239,512","10,712","20,306","-2,549"
6706,惠特,2026/06,"827,417","3,080,228","7,646,219","3,937,067","127,398","-379,300","-49,111"
6707,富基電通,2026/06,"1,058,073","648,053","5,818,724","4,576,525",0,"-320,158","-2,291"
6708,天擎,2026/06,"242,485","4,594","435,298","50,665","51,026","-31,879","-3,631"
6709,昱厚生技,2026/06,"265,679","2,710","366,026","9,598","45,938","-57,281",-533
6712,長聖,2026/06,"549,790","31,051","3,537,350","723,800","123,448","382,765",-186
6715,嘉基,2026/06,"1,477,549","1,514,703","4,700,981","947,062","111,700","27,831","-30,604"
6716,應廣,2026/06,"626,041","19,273","1,318,827","469,860","121,943","157,431","-6,435"
6717,智慧光,2026/06,"69,065","335,742","622,352","280,085","6,002","8,380","-213,991"
6719,力智,2026/06,"958,481","409,817","17,324,950","3,217,179","274,338","148,077","-15,496"
6720,久昌,2026/06,"316,417","47,937","1,006,322","143,150","19,905","12,603","-7,786"
6721,信實,2026/06,"333,078","133,901","1,196,674","541,316",0,"-67,750","-19,138"
6722,輝創,2026/06,"1,140,717","1,749,854","4,804,381","2,254,535","227,112","118,049","-59,063"
6723,傑智環境,2026/06,"169,933","216,744","882,755","376,645","14,949","-32,121","-2,934"
6725,矽科宏晟,2026/06,"602,959","463,759","4,611,639","2,239,232","14,401","-417,784","-276,198"
6727,亞泰金屬,2026/06,"2,079,683","587,764","6,156,977","4,702,174","17,955","1,289,773","-8,309"
6728,上洋,2026/06,"245,519","1,507,429","4,568,545","2,598,372","9,593","244,446","-144,216"
6729,機光科技,2026/06,"175,123","93,622","407,450","56,619","9,435","2,237","-2,244"
6730,常廣,2026/06,"113,931","815,014","1,167,233","427,488","29,565","44,639","-19,414"
6732,昇佳電子,2026/06,"656,463","539,065","5,737,198","1,103,487","247,031","187,580","-52,796"
6733,博晟生醫,2026/06,"149,789","34,013","1,125,376","45,703","60,176","-24,654","-1,069"
6734,安盛生,2026/06,"18,732",903,"46,272","37,681","9,329","-24,429",0
6735,美達科技,2026/06,"373,051","396,472","1,195,282","248,330","37,984","127,489","-1,760"
6737,秀育,2026/06,"686,550","879,131","2,926,158","1,182,347","29,441","180,577","-4,696"
6738,鼎恒,2026/06,"46,619","5,502","400,302","197,734","43,959","-12,848",0
6739,竹陞科技,2026/06,"686,927","155,523","1,680,088","648,491","25,687","340,013","-58,152"
6741,91APP*-KY,2026/06,"1,212,468","21,162","5,112,551","2,112,336","133,539","385,962","-2,722"
6742,澤米,2026/06,"677,823","524,548","1,664,060","463,880","11,528","-19,427","-82,497"
6743,安普新,2026/06,"240,663","2,913,500","9,360,412","7,079,677","97,398","168,449","-109,230"
6744,豐技生技,2026/06,"10,253","29,195","281,127","51,618","6,286","-2,487",-258
6748,亞果生醫,2026/06,"449,482","55,132","1,110,616","44,942","18,066","-53,783","-5,310"
6750,泰創工程,2026/06,"615,149","531,836","4,200,318","2,999,001","7,355","223,238","-24,815"
6751,智聯服務,2026/06,"233,378","180,132","1,446,785","462,872","16,972","-33,714","-13,976"
6752,叡揚,2026/06,"178,132","926,908","2,653,114","1,297,237","122,187","-289,611",-750
6753,龍德造船,2026/06,"2,512,563","3,888,879","10,836,426","5,517,056","23,636","-624,579","-136,222"
6754,匯僑設計,2026/06,"1,777,209","799,743","4,363,403","2,188,471",0,"-167,005","-8,196"
6755,連鋐科技,2026/06,"261,796","720,075","3,001,741","2,153,220","92,329","-71,162","-67,882"
6756,威鋒電子,2026/06,"832,391","84,827","4,214,003","1,145,875","361,194","66,430","-20,560"
6757,台灣虎航,2026/06,"13,228,981","2,103,761","28,694,769","20,809,268",0,"4,219,233","-618,683"
6758,冠亞,2026/06,"62,011","128,407","559,189","294,894","14,412","-2,097","-1,008"
6761,穩得,2026/06,"381,934","891,194","3,130,418","1,415,664","22,081","-27,558","-224,397"
6762,達亞,2026/06,"177,644","1,898,535","2,748,622","1,445,186","19,978","83,178","-10,263"
6763,綠界科技*,2026/06,"1,180,376","1,106,604","7,399,218","4,381,893","50,304","191,282","-2,735"
6767,台微醫,2026/06,"52,605","150,833","696,300","124,145","19,293","-7,298","-25,533"
6768,志強-KY,2026/06,"5,817,279","7,290,680","24,001,389","9,292,326","273,880","467,949","-868,606"
6770,力積電,2026/06,"40,117,988","83,217,060","197,059,525","68,182,634","2,998,764","15,058,597","-3,356,968"
6771,平和環保-創,2026/06,"132,319","820,089","1,418,149","580,006","7,546","45,029","-10,879"
6772,錫安,2026/06,"30,892","41,554","341,168","33,907","17,463","-12,180","-2,716"
6775,穎台科技,2026/06,"511,437","838,454","2,301,907","1,813,404","68,244","124,498","-74,473"
6776,展碁國際,2026/06,"1,068,229","1,455,861","13,969,341","10,692,044",0,"95,237","-11,862"
6780,學習王,2026/06,"49,733",556,"293,100","72,610","11,877","-3,372",-276
6782,視陽,2026/06,"542,618","2,737,855","6,861,625","2,402,991","121,372","590,826","-862,746"
6784,天凱科技,2026/06,"67,396","46,226","300,717","93,718","7,644","-27,680",0
6785,昱展新藥,2026/06,"1,801,996","12,104","2,449,286","72,342","53,799","-52,428",-188
6786,芯測,2026/06,"79,205","2,093","298,399","31,817","43,790","-70,501",-730
6787,晶瑞光,2026/06,"216,257","211,084","733,074","140,463","39,018","-96,543","-33,845"
6788,華景電,2026/06,"1,278,726","753,375","3,906,855","1,259,231","110,271","412,854","-17,082"
6789,采鈺,2026/06,"11,897,943","8,044,698","22,653,944","4,200,503","591,293","1,716,094","-632,378"
6790,永豐實,2026/06,"1,589,604","4,086,070","10,869,438","5,281,395","25,310","1,193,778","-95,829"
6791,虎門科技,2026/06,"285,260","94,469","859,496","355,016","21,658","43,623","-2,577"
6792,詠業,2026/06,"770,452","272,079","2,116,824","529,942","74,070","82,158","-30,771"
6793,天力離岸,2026/06,"29,833","1,116,428","1,424,352","274,631","9,373","-78,409","-2,590"
6794,向榮生技,2026/06,"46,551","74,268","895,465","76,833","43,537","-38,273","-1,176"
6796,晉弘,2026/06,"445,459","419,616","1,654,251","801,985","74,040","-33,127","-14,594"
6797,圓點奈米,2026/06,"281,734","68,928","1,016,228","353,717","25,865","-3,265",-304
6798,展逸,2026/06,"119,568","4,049","529,765","256,817",0,"13,174",-625
6799,來頡,2026/06,"374,679","157,315","1,943,797","296,301","68,274","57,980","-25,363"
6803,崑鼎,2026/06,"2,199,870","6,740,882","18,101,840","10,511,464",0,"-158,578","-207,338"
6804,明係,2026/06,"215,207","819,572","1,781,503","509,153","10,284","92,076","-7,934"
6805,富世達,2026/06,"9,547,265","841,767","15,984,393","7,630,650","345,433","2,146,423","-145,089"
6806,森崴能源,2026/06,"870,305","13,773,692","34,321,186","37,380,279","15,173","1,562,443","-505,796"
6808,三鼎生技,2026/06,"30,337","29,723","818,477","85,751","21,454","33,347","-12,289"
6810,新穎生醫,2026/06,"198,968","146,802","370,041","110,212","23,642","-48,629",-210
6811,宏碁資訊,2026/06,"1,263,471","1,786,753","7,225,248","4,901,613","38,261","343,967","-1,234"
6812,梭特,2026/06,"401,604","381,284","1,091,700","367,944","42,681","-4,437",-60
6814,路迦生醫,2026/06,"26,808","24,453","474,014","282,750","41,114","-44,460","-1,114"
6815,晶鑽生醫,2026/06,"180,179","333,968","865,639","290,442","28,805","66,313","-2,182"
6816,捷智商訊,2026/06,"62,793","79,282","371,414","83,692","5,203","10,819","-1,264"
6817,溫士頓,2026/06,"325,766","148,938","777,367","410,220","3,791","30,232",-163
6818,連騰,2026/06,"61,058","147,982","1,068,383","667,836","81,740","33,944","-15,804"
6819,眾智,2026/06,"252,228","19,074","1,412,124","1,053,737","12,184","38,913","-18,920"
6820,連訊,2026/06,"102,054","201,655","974,341","522,967","43,782","87,496","-71,343"
6821,聯寶,2026/06,"610,304","161,200","1,210,728","403,427","23,864","76,953","-12,706"
6823,濾能,2026/06,"92,864","579,165","1,218,215","719,770","26,634","-160,539","-12,986"
6825,和暢科技,2026/06,"286,412","12,091","780,419","158,716","33,990","-1,569",-964
6826,和淞,2026/06,"10,547,177","1,304,274","23,702,185","16,181,794","55,577","1,031,211","-233,981"
6827,巨生醫,2026/06,"87,581","5,675","233,645","15,931","39,089","-34,197",-717
6829,千附精密,2026/06,"209,402","2,135,911","3,590,554","1,679,983","19,054","138,427","-415,041"
6830,汎銓,2026/06,"682,361","3,958,455","6,583,423","3,188,210","49,520","361,812","-600,253"
6831,邁科,2026/06,"1,195,341","1,151,209","5,443,884","2,698,954","79,275","354,597","-236,321"
6832,金鼎科,2026/06,"227,910","495,113","1,030,342","492,779","24,202","61,874","-1,712"
